date,day,weather,student_count,event,food_prepared_kg,food_consumed_kg,waste_kg,meal_type,menu_complexity,crowd_density,cost_per_kg,total_food_cost,waste_cost
2023-01-09,Monday,Humid,275,Sports Day,137.69,126.4,11.29,Lunch,Complex,0.7857142857142857,64.23050016465976,8843.897567672002,725.1623468590086
2023-01-10,Tuesday,Rainy,363,Seminar,178.27,154.44,23.83,Breakfast,Complex,1.0371428571428571,38.53258549199861,6869.204015658593,918.2315122743269
2023-01-11,Wednesday,Rainy,315,Fest,145.79,118.14,27.65,Lunch,Medium,0.9,79.02016220637617,11520.349448067582,2184.907485006301
2023-01-12,Thursday,Rainy,245,,134.57,113.67,20.9,Lunch,Simple,0.7,63.105196474966135,8492.066289636192,1318.898606326792
2023-01-13,Friday,Rainy,151,,77.08,62.13,14.96,Breakfast,Medium,0.43142857142857144,38.599216589383545,2975.2276147096836,577.4442801771779
2023-01-14,Saturday,Rainy,348,Fest,145.3,118.62,26.68,Breakfast,Medium,0.9942857142857143,47.43876608731843,6892.852712487368,1265.6662792096556
2023-01-15,Sunday,Cloudy,351,Seminar,193.8,154.8,39.0,Lunch,Complex,1.002857142857143,61.343098699838976,11888.292528028795,2392.38084929372
2023-01-16,Monday,Humid,313,Seminar,185.8,175.77,10.03,Breakfast,Complex,0.8942857142857142,49.95668627773825,9281.952310403767,501.06556336571464
2023-01-17,Tuesday,Cloudy,337,Fest,161.96,129.28,32.68,Lunch,Medium,0.9628571428571429,67.20831500762364,10885.058698634724,2196.3677344491407
2023-01-18,Wednesday,Humid,382,Seminar,175.99,133.74,42.25,Lunch,Simple,1.0914285714285714,68.36850030283777,12032.17236829642,2888.569137794896
2023-01-19,Thursday,Rainy,267,Fest,132.68,125.94,6.74,Lunch,Medium,0.7628571428571429,66.35767395746367,8804.33618067628,447.2507224733052
2023-01-20,Friday,Cloudy,316,Seminar,169.86,159.53,10.33,Lunch,Simple,0.9028571428571428,71.8355400332982,12201.984830056033,742.0611285439704
2023-01-21,Saturday,Rainy,254,Sports Day,104.48,88.91,15.57,Lunch,Complex,0.7257142857142858,84.50105979276638,8828.670727148232,1315.6815009733725
2023-01-22,Sunday,Cloudy,231,,109.79,93.74,16.04,Breakfast,Simple,0.66,43.84774982943409,4814.044453773569,703.3179072641228
2023-01-23,Monday,Cloudy,273,Fest,123.27,105.28,17.99,Lunch,Simple,0.78,80.04056647416897,9866.600629270808,1439.9297908702997
2023-01-24,Tuesday,Sunny,305,Sports Day,128.33,106.84,21.49,Lunch,Medium,0.8714285714285714,69.9467395292981,8976.265083794826,1503.155432484616
2023-01-25,Wednesday,Cloudy,234,,135.73,121.43,14.3,Lunch,Medium,0.6685714285714286,74.76000656980415,10147.175691719516,1069.0680939481995
2023-01-26,Thursday,Humid,347,,207.56,174.64,32.93,Dinner,Simple,0.9914285714285714,104.58433580044095,21707.524738739525,3443.9621779085205
2023-01-27,Friday,Rainy,183,,91.26,84.0,7.26,Lunch,Complex,0.5228571428571429,67.41274483875574,6152.087093984849,489.41652752936665
2023-01-28,Saturday,Humid,193,Sports Day,93.77,83.52,10.25,Lunch,Simple,0.5514285714285714,83.38702906573462,7819.201715493935,854.7170479237799
2023-01-29,Sunday,Rainy,263,,143.02,116.76,26.27,Breakfast,Medium,0.7514285714285714,47.73348709229079,6826.843323939429,1253.958705914479
2023-01-30,Monday,Humid,276,,159.19,133.46,25.73,Lunch,Complex,0.7885714285714286,79.49944419441806,12655.516521309411,2045.5206991223768
2023-01-31,Tuesday,Cloudy,283,Seminar,122.35,95.57,26.79,Dinner,Simple,0.8085714285714286,84.55765827572633,10345.629490035115,2265.299665206708
2023-02-01,Wednesday,Humid,261,Seminar,134.64,103.43,31.21,Dinner,Simple,0.7457142857142857,72.99077813357098,9827.478367903996,2278.0421855487507
2023-02-02,Thursday,Cloudy,320,Sports Day,165.65,134.3,31.34,Lunch,Simple,0.9142857142857143,76.28882224946668,12637.243405624155,2390.8916892982857
2023-02-03,Friday,Rainy,256,Seminar,106.43,91.95,14.48,Breakfast,Simple,0.7314285714285714,45.54455065614317,4847.306526333318,659.4850935009532
2023-02-04,Saturday,Cloudy,279,Fest,117.57,109.4,8.17,Lunch,Medium,0.7971428571428572,71.12113637250786,8361.71200331575,581.0596841633892
2023-02-05,Sunday,Humid,244,Seminar,136.56,108.58,27.98,Lunch,Simple,0.6971428571428572,62.06008634506149,8474.925391281598,1736.4412159348205
2023-02-06,Monday,Humid,197,,85.59,71.05,14.54,Dinner,Complex,0.5628571428571428,84.89725832199863,7266.356339779863,1234.40613600186
2023-02-07,Tuesday,Rainy,291,Seminar,140.47,116.97,23.5,Breakfast,Medium,0.8314285714285714,42.353397248034724,5949.381711431438,995.304835328816
2023-02-08,Wednesday,Cloudy,242,Seminar,139.94,118.6,21.35,Lunch,Complex,0.6914285714285714,77.55573445622345,10853.14947980391,1655.8149306403707
2023-02-09,Thursday,Rainy,331,Seminar,164.95,136.56,28.39,Dinner,Medium,0.9457142857142857,98.01066771371214,16166.859639376817,2782.522856392288
2023-02-10,Friday,Cloudy,293,Fest,127.07,101.32,25.76,Dinner,Medium,0.8371428571428572,82.50723143587749,10484.193898556952,2125.386281788204
2023-02-11,Saturday,Humid,198,Sports Day,108.57,90.06,18.51,Dinner,Simple,0.5657142857142857,108.4516337224434,11774.59387324568,2007.4397402024276
2023-02-12,Sunday,Sunny,218,,119.05,93.88,25.17,Breakfast,Complex,0.6228571428571429,48.77139274558819,5806.234306362274,1227.5759554064548
2023-02-13,Monday,Sunny,396,Seminar,174.77,156.84,17.93,Dinner,Medium,1.1314285714285715,70.54713878286925,12329.52344508206,1264.9101983768458
2023-02-14,Tuesday,Rainy,271,Sports Day,118.33,103.52,14.81,Breakfast,Simple,0.7742857142857142,40.85525943875078,4834.402849387379,605.066392287899
2023-02-15,Wednesday,Humid,410,Sports Day,181.77,142.85,38.92,Dinner,Simple,1.1714285714285715,87.33054005069602,15874.072265015016,3398.904618773089
2023-02-16,Thursday,Rainy,294,Fest,145.62,124.1,21.52,Breakfast,Medium,0.84,38.24311235844544,5568.962021636825,822.9917779537458
2023-02-17,Friday,Sunny,324,Fest,169.68,156.72,12.97,Dinner,Simple,0.9257142857142857,109.48432843580714,18577.300848987757,1420.0117398124187
2023-02-18,Saturday,Cloudy,396,Sports Day,233.42,189.52,43.9,Dinner,Complex,1.1314285714285715,87.10914972515369,20333.01772884537,3824.0916729342466
2023-02-19,Sunday,Sunny,227,,132.44,123.46,8.97,Breakfast,Complex,0.6485714285714286,47.849111836730934,6337.136371656645,429.2065331754765
2023-02-20,Monday,Rainy,195,Fest,87.14,78.28,8.86,Dinner,Simple,0.5571428571428572,99.30124237466656,8653.110260528443,879.8090074395457
2023-02-21,Tuesday,Sunny,349,Fest,182.72,165.62,17.1,Breakfast,Complex,0.9971428571428571,39.158849653998026,7155.105008778519,669.6163290833663
2023-02-22,Wednesday,Sunny,224,,100.89,84.84,16.04,Breakfast,Medium,0.64,41.17261778262572,4153.905408089109,660.4087892333165
2023-02-23,Thursday,Rainy,350,Fest,177.07,144.79,32.28,Lunch,Complex,1.0,77.45712907180425,13715.333844744377,2500.3161264378414
2023-02-24,Friday,Rainy,289,Seminar,142.67,112.36,30.31,Breakfast,Medium,0.8257142857142857,45.658609589090155,6514.113830075492,1383.9124566453224
2023-02-25,Saturday,Cloudy,279,,114.25,88.12,26.13,Lunch,Simple,0.7971428571428572,65.54744583948339,7488.795687160977,1712.7547597857008
2023-02-26,Sunday,Sunny,249,Seminar,107.18,82.57,24.61,Lunch,Complex,0.7114285714285714,60.338933677272365,6467.126911530053,1484.941157797673
2023-02-27,Monday,Cloudy,343,Sports Day,150.33,129.87,20.46,Lunch,Medium,0.98,80.44844389209113,12093.814570298062,1645.9751620321847
2023-02-28,Tuesday,Cloudy,287,Seminar,132.53,102.61,29.92,Dinner,Medium,0.82,91.08686369584947,12071.74204561093,2725.3189617798166
2023-03-01,Wednesday,Humid,287,Seminar,134.94,110.14,24.79,Dinner,Complex,0.82,88.52385860621762,11945.409480323005,2194.5064548481346
2023-03-02,Thursday,Rainy,248,Sports Day,107.84,98.5,9.33,Breakfast,Complex,0.7085714285714285,35.17803829833857,3793.599650092832,328.21109732349885
2023-03-03,Friday,Rainy,329,Seminar,147.65,111.67,35.98,Dinner,Complex,0.94,75.35215105028837,11125.745102575078,2711.170394789375
2023-03-04,Saturday,Sunny,214,Seminar,113.67,92.02,21.65,Lunch,Medium,0.6114285714285714,88.49414221556313,10059.12914564306,1915.8981789669417
2023-03-05,Sunday,Cloudy,358,Seminar,166.99,141.07,25.92,Lunch,Complex,1.022857142857143,63.84131872727513,10660.861814267675,1654.7669814109715
2023-03-06,Monday,Humid,343,,180.74,143.54,37.2,Dinner,Medium,0.98,72.69504593948193,13138.902603101964,2704.255708948728
2023-03-07,Tuesday,Cloudy,257,,146.51,138.13,8.38,Lunch,Medium,0.7342857142857143,72.5720040399948,10632.524311899637,608.1533938551564
2023-03-08,Wednesday,Humid,345,Seminar,203.86,185.46,18.4,Breakfast,Medium,0.9857142857142858,39.12332125769728,7975.680271594168,719.8691111416299
2023-03-09,Thursday,Sunny,353,Fest,173.25,148.8,24.45,Lunch,Simple,1.0085714285714287,85.74662879705429,14855.603439089655,2096.5050740879774
2023-03-10,Friday,Sunny,320,,164.36,149.58,14.78,Dinner,Complex,0.9142857142857143,78.85389796872585,12960.426670139781,1165.460611977768
2023-03-11,Saturday,Cloudy,292,Fest,151.31,135.08,16.23,Lunch,Medium,0.8342857142857143,66.43144079859827,10051.741307235905,1078.18228416125
2023-03-12,Sunday,Sunny,312,Seminar,174.69,135.12,39.57,Lunch,Medium,0.8914285714285715,69.18147894713171,12085.312557274437,2737.511121938002
2023-03-13,Monday,Humid,244,Fest,131.34,120.12,11.22,Breakfast,Simple,0.6971428571428572,46.22532816660233,6071.23460140155,518.6481820292781
2023-03-14,Tuesday,Cloudy,358,Seminar,162.24,139.15,23.08,Breakfast,Complex,1.022857142857143,46.86103742667371,7602.734712103544,1081.5527438076292
2023-03-15,Wednesday,Rainy,233,Fest,104.18,91.45,12.73,Lunch,Medium,0.6657142857142857,89.15906886037547,9288.591793873917,1134.9949465925797
2023-03-16,Thursday,Sunny,202,Fest,89.99,67.74,22.25,Dinner,Simple,0.5771428571428572,79.14364585934341,7122.136690882313,1760.9461203703909
2023-03-17,Friday,Sunny,296,,145.64,112.34,33.3,Dinner,Complex,0.8457142857142858,74.62164932602204,10867.897007841848,2484.9009225565337
2023-03-18,Saturday,Humid,354,Seminar,193.9,148.91,44.98,Lunch,Complex,1.0114285714285713,67.95591004700127,13176.650958113547,3056.6568339141168
2023-03-19,Sunday,Sunny,276,Seminar,164.45,149.17,15.28,Dinner,Medium,0.7885714285714286,99.74457285082,16402.99500531735,1524.0970731605296
2023-03-20,Monday,Sunny,334,Fest,189.17,163.63,25.53,Dinner,Complex,0.9542857142857143,71.67174770485636,13558.144513327676,1829.779718904983
2023-03-21,Tuesday,Sunny,368,Fest,184.76,139.69,45.07,Dinner,Medium,1.0514285714285714,97.22957094852676,17964.135528449802,4382.1367626501005
2023-03-22,Wednesday,Cloudy,277,Sports Day,123.75,92.87,30.89,Breakfast,Complex,0.7914285714285715,44.877725615844355,5553.618544960739,1386.2729442734321
2023-03-23,Thursday,Humid,368,Sports Day,179.13,141.54,37.59,Lunch,Complex,1.0514285714285714,74.21185319203201,13293.569262288693,2789.6235614884836
2023-03-24,Friday,Humid,256,,135.19,120.16,15.03,Breakfast,Medium,0.7314285714285714,43.03477146892583,5817.870754884083,646.8126151779552
2023-03-25,Saturday,Cloudy,383,Seminar,206.5,165.42,41.08,Dinner,Simple,1.0942857142857143,71.48404014484974,14761.454289911471,2936.5643691504274
2023-03-26,Sunday,Cloudy,412,Sports Day,181.39,158.73,22.66,Breakfast,Complex,1.177142857142857,41.244230520386054,7481.290974092826,934.594263591948
2023-03-27,Monday,Sunny,230,Fest,114.97,93.23,21.73,Breakfast,Simple,0.6571428571428571,49.6925894131241,5713.157004826878,1079.8199679471866
2023-03-28,Tuesday,Humid,385,Fest,187.23,167.15,20.08,Lunch,Complex,1.1,69.87241928952794,13082.213063578316,1403.038179333721
2023-03-29,Wednesday,Sunny,246,Fest,100.18,92.71,7.47,Breakfast,Simple,0.7028571428571428,35.73751734586128,3580.184487708383,266.95925457358373
2023-03-30,Thursday,Sunny,394,Sports Day,225.95,195.45,30.5,Dinner,Complex,1.1257142857142857,100.16768241015208,22632.88784057386,3055.1143135096386
2023-03-31,Friday,Cloudy,176,,83.92,64.01,19.91,Dinner,Complex,0.5028571428571429,103.57064876498151,8691.648844357249,2062.091616910782
2023-04-01,Saturday,Cloudy,271,,138.17,112.01,26.16,Breakfast,Complex,0.7742857142857142,44.707154800172006,6177.187578739766,1169.5391695724998
2023-04-02,Sunday,Cloudy,395,Sports Day,158.83,119.54,39.29,Lunch,Complex,1.1285714285714286,66.20918725106739,10516.005211087035,2601.358967094438
2023-04-03,Monday,Cloudy,415,Fest,196.57,152.25,44.32,Lunch,Medium,1.1857142857142857,82.35451102578048,16188.42623233767,3649.951928662591
2023-04-04,Tuesday,Sunny,341,Sports Day,167.82,128.85,38.97,Lunch,Complex,0.9742857142857143,74.62859399847281,12524.170644823706,2908.2763081204853
2023-04-05,Wednesday,Humid,396,Fest,210.51,162.8,47.7,Dinner,Complex,1.1314285714285715,72.27537048653484,15214.688241120448,3447.535172207712
2023-04-06,Thursday,Sunny,331,Seminar,190.01,164.59,25.42,Lunch,Medium,0.9457142857142857,65.03984267560699,12358.220506792084,1653.31280081393
2023-04-07,Friday,Humid,204,,111.66,94.66,17.0,Dinner,Simple,0.5828571428571429,88.67795560203552,9901.780522523286,1507.525245234604
2023-04-08,Saturday,Rainy,342,Fest,150.22,130.97,19.26,Lunch,Medium,0.9771428571428571,63.706810046668174,9570.037005210494,1226.993161498829
2023-04-09,Sunday,Humid,305,Fest,143.94,112.84,31.11,Breakfast,Simple,0.8714285714285714,49.90845253317063,7183.822657624581,1552.6519583069382
2023-04-10,Monday,Sunny,309,,133.48,109.6,23.87,Lunch,Complex,0.8828571428571429,74.09358323233182,9890.011489851651,1768.6138317557607
2023-04-11,Tuesday,Rainy,266,Fest,152.81,120.21,32.59,Dinner,Simple,0.76,70.72781689269331,10807.917699372465,2305.0195525328754
2023-04-12,Wednesday,Cloudy,373,Seminar,218.74,181.31,37.42,Lunch,Complex,1.0657142857142856,74.1900447502109,16228.330388661134,2776.191474552892
2023-04-13,Thursday,Cloudy,238,Seminar,135.82,121.64,14.18,Dinner,Medium,0.68,91.20234147769307,12387.102019500271,1293.2492021536877
2023-04-14,Friday,Humid,336,Fest,188.9,170.97,17.94,Lunch,Simple,0.96,89.05877956243899,16823.203459344724,1597.7145053501556
2023-04-15,Saturday,Cloudy,259,Fest,152.65,134.92,17.73,Dinner,Simple,0.74,85.4436756444484,13042.97708712505,1514.9163691760702
2023-04-16,Sunday,Sunny,210,Fest,95.31,74.08,21.23,Lunch,Simple,0.6,79.8038045422964,7606.100610926271,1694.2347704329527
2023-04-17,Monday,Cloudy,278,Sports Day,141.74,114.27,27.47,Dinner,Complex,0.7942857142857143,82.78668508676884,11734.184744198616,2274.15023933354
2023-04-18,Tuesday,Rainy,262,Sports Day,127.27,97.74,29.53,Dinner,Medium,0.7485714285714286,82.05169887116897,10442.719715333675,2422.9866676656197
2023-04-19,Wednesday,Rainy,228,Sports Day,118.61,111.13,7.48,Dinner,Complex,0.6514285714285715,100.83664763802693,11960.234776346375,754.2581243324415
2023-04-20,Thursday,Sunny,276,Fest,113.33,106.46,6.87,Breakfast,Simple,0.7885714285714286,42.43436935764692,4809.087079302126,291.52411748703435
2023-04-21,Friday,Humid,244,Sports Day,104.24,82.86,21.38,Dinner,Simple,0.6971428571428572,71.40045054602408,7442.782964917549,1526.5416326739946
2023-04-22,Saturday,Rainy,384,Seminar,228.61,201.19,27.42,Dinner,Simple,1.0971428571428572,79.4565456922501,18164.5609107053,2178.698482881498
2023-04-23,Sunday,Cloudy,215,,89.89,68.11,21.77,Lunch,Medium,0.6142857142857143,74.63603779704295,6709.03343757619,1624.8265428416248
2023-04-24,Monday,Humid,266,Fest,126.52,108.3,18.21,Dinner,Medium,0.76,94.0774243179016,11902.67572470091,1713.1498968289882
2023-04-25,Tuesday,Rainy,281,Fest,121.94,109.35,12.58,Lunch,Simple,0.8028571428571428,62.32041609983434,7599.3515392138,783.990834535916
2023-04-26,Wednesday,Sunny,300,Seminar,142.93,118.23,24.7,Lunch,Medium,0.8571428571428571,78.63328252663418,11239.055071531824,1942.242078407864
2023-04-27,Thursday,Rainy,229,Seminar,100.59,75.64,24.96,Dinner,Medium,0.6542857142857142,98.2777041333621,9885.754258774894,2453.0114951687183
2023-04-28,Friday,Humid,298,,128.81,110.51,18.3,Breakfast,Medium,0.8514285714285714,38.85319174573859,5004.679628768588,711.0134089470163
2023-04-29,Saturday,Cloudy,277,Seminar,139.61,121.73,17.88,Breakfast,Medium,0.7914285714285715,43.84404423863427,6121.067016155731,783.9315109867807
2023-04-30,Sunday,Humid,232,Sports Day,125.77,96.61,29.16,Dinner,Medium,0.6628571428571428,86.73265271439448,10908.365731889393,2529.124153151743
2023-05-01,Monday,Sunny,402,Sports Day,223.43,194.03,29.4,Dinner,Simple,1.1485714285714286,83.81097612349514,18725.88639527252,2464.042698030757
2023-05-02,Tuesday,Rainy,354,Fest,188.35,148.95,39.4,Lunch,Complex,1.0114285714285713,77.43010090895135,14583.959506200985,3050.745975812683
2023-05-03,Wednesday,Rainy,352,Seminar,141.06,129.75,11.31,Lunch,Complex,1.0057142857142858,75.88492712450629,10704.327820182858,858.2585257781661
2023-05-04,Thursday,Humid,380,Sports Day,202.27,182.86,19.41,Dinner,Medium,1.0857142857142856,97.7539206344043,19772.685526720958,1897.4035995137874
2023-05-05,Friday,Cloudy,411,Fest,232.74,186.07,46.67,Breakfast,Simple,1.1742857142857144,46.55316260296953,10834.78306421513,2172.636098680588
2023-05-06,Saturday,Sunny,233,Sports Day,99.76,80.35,19.41,Breakfast,Complex,0.6657142857142857,37.902529914418864,3781.156384262426,735.6881056388702
2023-05-07,Sunday,Rainy,210,,98.23,76.82,21.4,Breakfast,Medium,0.6,40.74114508985495,4002.0026821764523,871.860504922896
2023-05-08,Monday,Cloudy,291,Seminar,150.44,132.19,18.25,Lunch,Simple,0.8314285714285714,80.54972426824241,12117.900518914388,1470.0324678954241
2023-05-09,Tuesday,Humid,316,Fest,136.47,105.86,30.61,Lunch,Simple,0.9028571428571428,82.68459965969832,11283.96731555903,2530.9755955833657
2023-05-10,Wednesday,Rainy,188,Fest,77.67,60.91,16.75,Breakfast,Simple,0.5371428571428571,45.82706202035686,3559.3879071211177,767.6032888409775
2023-05-11,Thursday,Sunny,359,Fest,170.74,148.85,21.89,Breakfast,Simple,1.0257142857142858,37.171212508856016,6346.612823762076,813.6778418188582
2023-05-12,Friday,Sunny,348,Fest,145.69,124.32,21.37,Lunch,Complex,0.9942857142857143,88.25027389378215,12857.18240358512,1885.9083531101246
2023-05-13,Saturday,Sunny,272,Seminar,124.8,110.89,13.91,Breakfast,Simple,0.7771428571428571,39.48583023901832,4927.831613829486,549.2478986247448
2023-05-14,Sunday,Rainy,393,Sports Day,224.26,171.51,52.75,Lunch,Simple,1.1228571428571428,70.07222538600233,15714.397265064881,3696.309889111623
2023-05-15,Monday,Humid,158,,73.45,62.51,10.94,Dinner,Simple,0.4514285714285714,109.1918794516632,8020.1435457246625,1194.5591612011954
2023-05-16,Tuesday,Sunny,422,Fest,243.54,217.47,26.07,Dinner,Medium,1.2057142857142857,90.16634126183044,21959.110750906184,2350.6365166959195
2023-05-17,Wednesday,Humid,197,,91.48,76.7,14.78,Lunch,Medium,0.5628571428571428,69.23178473697008,6333.323667738024,1023.2457784124178
2023-05-18,Thursday,Humid,226,,119.26,108.94,10.32,Dinner,Complex,0.6457142857142857,70.06220389125103,8355.618436070597,723.0419441577106
2023-05-19,Friday,Sunny,355,Fest,157.37,128.17,29.2,Lunch,Complex,1.0142857142857142,73.33932735517355,11541.409945883663,2141.508358771068
2023-05-20,Saturday,Humid,165,,97.13,83.72,13.42,Dinner,Simple,0.4714285714285714,89.92639784032905,8734.55102223116,1206.8122590172159
2023-05-21,Sunday,Sunny,268,Fest,130.19,116.27,13.92,Dinner,Complex,0.7657142857142857,91.51745408340446,11914.657347118426,1273.92296084099
2023-05-22,Monday,Cloudy,213,Sports Day,117.85,103.52,14.33,Breakfast,Simple,0.6085714285714285,43.94520884129146,5178.942861946199,629.7348426957067
2023-05-23,Tuesday,Cloudy,268,,154.37,137.26,17.11,Breakfast,Complex,0.7657142857142857,44.48628729104854,6867.348169119164,761.1603755498405
2023-05-24,Wednesday,Sunny,236,Fest,104.33,90.75,13.58,Breakfast,Complex,0.6742857142857143,37.013045841083596,3861.5710726002517,502.63716252191523
2023-05-25,Thursday,Rainy,206,Seminar,107.32,89.53,17.79,Dinner,Medium,0.5885714285714285,106.48016272169755,11427.451063292581,1894.2820948189994
2023-05-26,Friday,Humid,256,Sports Day,149.43,113.95,35.48,Breakfast,Medium,0.7314285714285714,47.16328021839256,7047.6089630344,1673.3531821485678
2023-05-27,Saturday,Sunny,321,Sports Day,137.35,114.97,22.38,Dinner,Medium,0.9171428571428571,89.97109287688141,12357.529606639662,2013.5530585846059
