date,day,weather,student_count,event,food_prepared_kg,food_consumed_kg,waste_kg,meal_type
2023-07-20,Thursday,Sunny,166,None,77.74,67.84,9.9,Breakfast
2023-07-21,Friday,Sunny,426,Fest,199.17,186.05,13.12,Lunch
2023-07-22,Saturday,Humid,285,Fest,155.43,139.9,15.53,Breakfast
2023-07-23,Sunday,Humid,263,Seminar,110.12,98.81,11.31,Lunch
2023-07-24,Monday,Sunny,314,Seminar,144.97,133.62,11.35,Lunch
2023-07-25,Tuesday,Humid,329,Sports Day,145.46,113.34,32.12,Breakfast
2023-07-26,Wednesday,Sunny,264,Fest,140.82,124.62,16.2,Lunch
2023-07-27,Thursday,Cloudy,242,Seminar,115.66,103.71,11.94,Lunch
2023-07-28,Friday,Cloudy,428,Seminar,219.58,196.27,23.31,Lunch
2023-07-29,Saturday,Rainy,232,None,124.56,107.19,17.37,Dinner
2023-07-30,Sunday,Cloudy,391,Sports Day,213.13,191.82,21.31,Breakfast
2023-07-31,Monday,Cloudy,196,None,85.15,68.89,16.26,Lunch
2023-08-01,Tuesday,Cloudy,379,Fest,199.85,165.41,34.44,Dinner
2023-08-02,Wednesday,Sunny,213,Seminar,106.36,95.88,10.48,Breakfast
2023-08-03,Thursday,Rainy,394,Sports Day,169.17,155.21,13.96,Breakfast
2023-08-04,Friday,Humid,282,Fest,160.02,133.91,26.11,Lunch
2023-08-05,Saturday,Cloudy,209,None,86.01,74.44,11.57,Lunch
2023-08-06,Sunday,Sunny,279,Fest,124.77,102.47,22.29,Breakfast
2023-08-07,Monday,Sunny,322,Fest,147.02,130.9,16.12,Dinner
2023-08-08,Tuesday,Sunny,393,Sports Day,231.22,184.98,46.24,Dinner
2023-08-09,Wednesday,Cloudy,245,Sports Day,138.32,123.19,15.13,Breakfast
2023-08-10,Thursday,Cloudy,396,Seminar,211.28,183.8,27.48,Dinner
2023-08-11,Friday,Rainy,191,Seminar,79.86,73.43,6.43,Lunch
2023-08-12,Saturday,Humid,255,Fest,151.54,140.26,11.28,Dinner
2023-08-13,Sunday,Sunny,277,Sports Day,130.09,106.83,23.26,Dinner
2023-08-14,Monday,Cloudy,263,Fest,109.26,99.95,9.3,Lunch
2023-08-15,Tuesday,Sunny,282,Sports Day,142.98,128.99,13.99,Dinner
2023-08-16,Wednesday,Cloudy,261,Sports Day,115.14,106.51,8.63,Breakfast
2023-08-17,Thursday,Humid,242,Seminar,105.04,91.51,13.52,Dinner
2023-08-18,Friday,Cloudy,380,Fest,213.04,182.76,30.28,Dinner
2023-08-19,Saturday,Sunny,296,Fest,128.05,105.82,22.23,Breakfast
2023-08-20,Sunday,Sunny,313,Fest,127.42,99.08,28.34,Lunch
2023-08-21,Monday,Sunny,403,Seminar,182.7,148.79,33.9,Lunch
2023-08-22,Tuesday,Sunny,240,Sports Day,97.98,75.22,22.77,Breakfast
2023-08-23,Wednesday,Cloudy,216,Sports Day,94.05,72.78,21.26,Lunch
2023-08-24,Thursday,Rainy,365,Sports Day,163.53,136.61,26.92,Lunch
2023-08-25,Friday,Humid,373,Seminar,154.21,128.71,25.51,Lunch
2023-08-26,Saturday,Cloudy,378,Fest,194.28,170.13,24.15,Dinner
2023-08-27,Sunday,Cloudy,288,None,163.71,142.41,21.3,Breakfast
2023-08-28,Monday,Humid,382,Seminar,211.13,194.59,16.54,Dinner
2023-08-29,Tuesday,Humid,243,Seminar,107.55,84.91,22.64,Lunch
2023-08-30,Wednesday,Sunny,238,Seminar,110.77,92.06,18.7,Lunch
2023-08-31,Thursday,Cloudy,315,None,147.48,114.44,33.05,Breakfast
2023-09-01,Friday,Sunny,293,None,171.04,158.27,12.77,Lunch
2023-09-02,Saturday,Cloudy,266,Fest,147.22,122.93,24.28,Lunch
2023-09-03,Sunday,Humid,202,None,116.22,95.86,20.37,Dinner
2023-09-04,Monday,Cloudy,264,None,157.41,123.6,33.81,Dinner
2023-09-05,Tuesday,Cloudy,247,None,119.13,99.33,19.8,Dinner
2023-09-06,Wednesday,Rainy,298,Sports Day,124.9,117.37,7.53,Lunch
2023-09-07,Thursday,Humid,266,Seminar,153.74,134.37,19.38,Breakfast
2023-09-08,Friday,Sunny,256,None,113.25,92.18,21.07,Lunch
2023-09-09,Saturday,Cloudy,277,None,114.08,91.04,23.04,Lunch
2023-09-10,Sunday,Humid,159,None,81.59,75.19,6.4,Lunch
2023-09-11,Monday,Cloudy,333,Sports Day,194.03,181.79,12.24,Lunch
2023-09-12,Tuesday,Cloudy,234,Fest,138.03,104.53,33.49,Dinner
2023-09-13,Wednesday,Cloudy,312,Sports Day,140.24,107.23,33.01,Lunch
2023-09-14,Thursday,Cloudy,155,None,71.32,61.17,10.16,Dinner
2023-09-15,Friday,Rainy,237,Seminar,121.72,106.21,15.51,Lunch
2023-09-16,Saturday,Sunny,150,None,83.18,63.55,19.63,Breakfast
2023-09-17,Sunday,Cloudy,256,Seminar,148.92,122.15,26.77,Lunch
2023-09-18,Monday,Rainy,286,Fest,147.79,126.46,21.33,Breakfast
2023-09-19,Tuesday,Cloudy,296,Seminar,124.48,106.82,17.66,Dinner
2023-09-20,Wednesday,Cloudy,320,Fest,161.0,123.04,37.96,Dinner
2023-09-21,Thursday,Humid,362,Fest,195.03,157.98,37.05,Lunch
2023-09-22,Friday,Cloudy,205,Sports Day,89.61,74.22,15.39,Dinner
2023-09-23,Saturday,Sunny,253,Seminar,118.19,91.44,26.76,Lunch
2023-09-24,Sunday,Humid,387,Fest,194.25,182.84,11.41,Lunch
2023-09-25,Monday,Rainy,244,Seminar,131.16,98.67,32.5,Lunch
2023-09-26,Tuesday,Cloudy,191,Fest,99.29,81.61,17.68,Dinner
2023-09-27,Wednesday,Sunny,278,Seminar,133.43,114.68,18.75,Dinner
2023-09-28,Thursday,Rainy,187,None,105.58,100.07,5.51,Breakfast
2023-09-29,Friday,Rainy,208,Fest,87.15,69.37,17.79,Dinner
2023-09-30,Saturday,Rainy,300,Seminar,150.72,142.48,8.25,Breakfast
2023-10-01,Sunday,Humid,301,None,180.54,150.42,30.12,Dinner
2023-10-02,Monday,Sunny,256,Sports Day,110.57,102.98,7.59,Breakfast
2023-10-03,Tuesday,Cloudy,218,Sports Day,107.45,87.89,19.57,Dinner
2023-10-04,Wednesday,Sunny,349,Fest,208.6,190.77,17.83,Dinner
2023-10-05,Thursday,Cloudy,202,None,94.31,86.72,7.59,Lunch
2023-10-06,Friday,Rainy,173,None,76.7,72.66,4.04,Lunch
2023-10-07,Saturday,Rainy,370,Fest,161.68,130.54,31.14,Breakfast
2023-10-08,Sunday,Rainy,267,None,119.12,101.69,17.43,Dinner
2023-10-09,Monday,Humid,343,Fest,192.93,164.13,28.79,Breakfast
2023-10-10,Tuesday,Cloudy,210,None,97.49,84.82,12.67,Breakfast
2023-10-11,Wednesday,Sunny,231,Sports Day,125.08,100.08,25.01,Dinner
2023-10-12,Thursday,Sunny,391,Sports Day,215.64,201.81,13.83,Breakfast
2023-10-13,Friday,Sunny,365,Fest,209.13,198.03,11.1,Dinner
2023-10-14,Saturday,Humid,301,None,168.18,128.65,39.53,Dinner
2023-10-15,Sunday,Rainy,317,Fest,174.43,154.96,19.47,Dinner
2023-10-16,Monday,Cloudy,366,Fest,208.96,176.65,32.31,Dinner
2023-10-17,Tuesday,Cloudy,368,Fest,148.96,117.58,31.38,Breakfast
2023-10-18,Wednesday,Humid,221,Fest,131.58,99.21,32.37,Dinner
2023-10-19,Thursday,Humid,223,Fest,109.82,86.01,23.81,Dinner
2023-10-20,Friday,Sunny,358,Sports Day,158.33,145.95,12.38,Dinner
2023-10-21,Saturday,Cloudy,241,Seminar,96.47,84.91,11.56,Lunch
2023-10-22,Sunday,Rainy,262,Sports Day,119.61,105.38,14.23,Breakfast
2023-10-23,Monday,Rainy,200,Sports Day,111.79,102.68,9.11,Lunch
2023-10-24,Tuesday,Cloudy,326,None,146.22,131.47,14.75,Dinner
2023-10-25,Wednesday,Humid,334,Sports Day,184.27,156.73,27.55,Lunch
2023-10-26,Thursday,Cloudy,248,Seminar,111.26,97.75,13.51,Lunch
2023-10-27,Friday,Humid,360,Seminar,197.09,181.31,15.78,Lunch
2023-10-28,Saturday,Cloudy,158,None,66.27,50.43,15.84,Lunch
2023-10-29,Sunday,Humid,216,Seminar,116.58,110.68,5.9,Breakfast
2023-10-30,Monday,Cloudy,332,Sports Day,139.86,121.1,18.76,Lunch
2023-10-31,Tuesday,Humid,312,None,150.78,113.84,36.94,Breakfast
2023-11-01,Wednesday,Humid,232,Fest,113.6,100.32,13.29,Lunch
2023-11-02,Thursday,Rainy,400,Seminar,209.2,184.72,24.48,Dinner
2023-11-03,Friday,Sunny,213,Fest,122.36,99.51,22.86,Dinner
2023-11-04,Saturday,Sunny,325,Sports Day,149.36,118.58,30.78,Dinner
2023-11-05,Sunday,Cloudy,388,Fest,160.45,147.58,12.87,Dinner
2023-11-06,Monday,Rainy,203,Fest,102.93,91.15,11.78,Breakfast
2023-11-07,Tuesday,Humid,152,None,74.27,56.58,17.69,Dinner
2023-11-08,Wednesday,Rainy,297,Seminar,137.27,127.71,9.56,Breakfast
2023-11-09,Thursday,Sunny,346,Sports Day,177.44,137.69,39.75,Dinner
2023-11-10,Friday,Sunny,249,Fest,145.55,130.08,15.47,Breakfast
2023-11-11,Saturday,Humid,276,None,119.9,102.7,17.2,Dinner
2023-11-12,Sunday,Cloudy,300,Sports Day,150.09,122.79,27.3,Breakfast
2023-11-13,Monday,Rainy,250,Fest,115.75,92.87,22.88,Dinner
2023-11-14,Tuesday,Sunny,412,Seminar,168.51,137.46,31.05,Dinner
2023-11-15,Wednesday,Sunny,292,Sports Day,146.47,117.9,28.57,Breakfast
2023-11-16,Thursday,Sunny,330,Seminar,185.34,159.29,26.05,Breakfast
2023-11-17,Friday,Cloudy,224,Sports Day,104.54,95.52,9.02,Lunch
2023-11-18,Saturday,Humid,347,Fest,147.33,121.55,25.79,Lunch
2023-11-19,Sunday,Rainy,296,Sports Day,171.13,131.52,39.61,Breakfast
2023-11-20,Monday,Sunny,375,Seminar,202.87,174.71,28.16,Dinner
2023-11-21,Tuesday,Cloudy,276,Fest,136.35,107.03,29.31,Breakfast
2023-11-22,Wednesday,Humid,377,Seminar,201.98,184.35,17.63,Lunch
2023-11-23,Thursday,Humid,233,None,103.64,94.75,8.88,Lunch
2023-11-24,Friday,Sunny,375,Seminar,158.24,127.27,30.98,Dinner
2023-11-25,Saturday,Sunny,274,Seminar,115.09,89.13,25.96,Lunch
2023-11-26,Sunday,Sunny,338,Sports Day,175.81,158.24,17.57,Lunch
2023-11-27,Monday,Cloudy,344,Sports Day,195.54,182.23,13.32,Breakfast
2023-11-28,Tuesday,Sunny,299,None,152.36,116.01,36.36,Dinner
2023-11-29,Wednesday,Sunny,308,Sports Day,139.18,113.58,25.6,Breakfast
2023-11-30,Thursday,Cloudy,391,Fest,208.08,170.95,37.13,Lunch
2023-12-01,Friday,Cloudy,343,Fest,197.68,178.39,19.29,Lunch
2023-12-02,Saturday,Rainy,240,Fest,97.82,92.64,5.19,Dinner
2023-12-03,Sunday,Sunny,287,None,166.5,146.81,19.69,Dinner
2023-12-04,Monday,Cloudy,325,Fest,193.03,170.94,22.09,Dinner
2023-12-05,Tuesday,Rainy,358,Seminar,146.64,120.84,25.81,Breakfast
2023-12-06,Wednesday,Cloudy,212,None,90.17,77.68,12.49,Dinner
2023-12-07,Thursday,Humid,221,Fest,131.55,119.98,11.57,Dinner
2023-12-08,Friday,Humid,211,Sports Day,107.03,94.24,12.79,Lunch
2023-12-09,Saturday,Sunny,196,Seminar,103.59,94.53,9.05,Dinner
2023-12-10,Sunday,Sunny,362,Sports Day,183.14,166.41,16.73,Breakfast
2023-12-11,Monday,Sunny,395,Fest,176.55,161.31,15.24,Breakfast
2023-12-12,Tuesday,Rainy,306,None,122.94,95.62,27.32,Breakfast
2023-12-13,Wednesday,Cloudy,189,None,95.83,72.24,23.59,Dinner
2023-12-14,Thursday,Sunny,363,Sports Day,199.8,167.79,32.02,Breakfast
2023-12-15,Friday,Rainy,236,Fest,100.25,87.42,12.83,Breakfast
2023-12-16,Saturday,Sunny,386,Seminar,180.55,136.05,44.5,Lunch
2023-12-17,Sunday,Rainy,256,Fest,129.76,122.36,7.4,Dinner
2023-12-18,Monday,Sunny,365,Fest,148.27,138.12,10.14,Breakfast
2023-12-19,Tuesday,Cloudy,342,None,140.08,118.16,21.92,Dinner
2023-12-20,Wednesday,Humid,284,Seminar,153.95,140.26,13.69,Dinner
2023-12-21,Thursday,Sunny,328,Seminar,147.08,127.76,19.33,Lunch
2023-12-22,Friday,Cloudy,342,Sports Day,157.54,141.75,15.79,Breakfast
2023-12-23,Saturday,Rainy,324,Sports Day,181.23,156.02,25.21,Dinner
2023-12-24,Sunday,Humid,357,Seminar,175.28,163.89,11.39,Breakfast
2023-12-25,Monday,Sunny,235,Seminar,129.93,121.22,8.7,Dinner
2023-12-26,Tuesday,Cloudy,322,Seminar,165.89,149.51,16.38,Dinner
2023-12-27,Wednesday,Humid,308,Sports Day,129.45,101.67,27.78,Lunch
2023-12-28,Thursday,Sunny,289,Sports Day,130.75,99.04,31.71,Breakfast
2023-12-29,Friday,Sunny,264,Seminar,119.92,111.52,8.4,Lunch
2023-12-30,Saturday,Sunny,165,None,83.89,67.23,16.66,Dinner
2023-12-31,Sunday,Sunny,320,Fest,166.0,154.93,11.07,Lunch
2023-01-01,Sunday,Humid,287,Sports Day,125.77,115.68,10.09,Dinner
2023-01-02,Monday,Rainy,329,None,145.71,126.36,19.34,Dinner
2023-01-03,Tuesday,Sunny,366,Fest,214.67,195.95,18.72,Lunch
2023-01-04,Wednesday,Humid,339,Sports Day,171.78,135.22,36.56,Dinner
2023-01-05,Thursday,Humid,347,None,176.2,139.26,36.94,Dinner
2023-01-06,Friday,Humid,345,Sports Day,168.3,129.66,38.64,Dinner
2023-01-07,Saturday,Cloudy,333,None,147.45,112.67,34.78,Breakfast
2023-01-08,Sunday,Cloudy,243,Sports Day,97.28,79.21,18.07,Lunch
2023-01-09,Monday,Rainy,222,Seminar,104.71,90.95,13.76,Breakfast
2023-01-10,Tuesday,Humid,217,Fest,123.42,93.25,30.16,Lunch
2023-01-11,Wednesday,Rainy,223,Sports Day,120.89,106.4,14.49,Breakfast
2023-01-12,Thursday,Humid,360,Seminar,184.88,159.53,25.35,Dinner
2023-01-13,Friday,Rainy,300,Sports Day,161.75,146.27,15.48,Dinner
2023-01-14,Saturday,Rainy,301,Sports Day,177.21,162.89,14.32,Dinner
2023-01-15,Sunday,Sunny,290,Sports Day,171.68,133.78,37.9,Breakfast
2023-01-16,Monday,Humid,260,Seminar,126.41,104.59,21.82,Lunch
2023-01-17,Tuesday,Sunny,198,None,109.98,92.79,17.19,Breakfast
2023-01-18,Wednesday,Cloudy,326,Seminar,145.68,134.1,11.58,Dinner
2023-01-19,Thursday,Cloudy,379,Sports Day,215.28,167.97,47.31,Breakfast
2023-01-20,Friday,Cloudy,343,None,141.89,124.07,17.82,Lunch
2023-01-21,Saturday,Rainy,211,Sports Day,104.82,96.58,8.25,Breakfast
2023-01-22,Sunday,Sunny,265,Sports Day,143.06,113.32,29.74,Lunch
2023-01-23,Monday,Sunny,235,Sports Day,110.22,84.89,25.33,Dinner
2023-01-24,Tuesday,Humid,223,Fest,114.03,107.78,6.26,Lunch
2023-01-25,Wednesday,Sunny,251,Fest,121.8,114.22,7.58,Dinner
2023-01-26,Thursday,Cloudy,390,Fest,177.69,150.31,27.37,Dinner
2023-01-27,Friday,Humid,225,Sports Day,91.68,84.48,7.19,Breakfast
2023-01-28,Saturday,Cloudy,387,Seminar,168.41,142.91,25.5,Breakfast
2023-01-29,Sunday,Sunny,408,Fest,233.16,194.69,38.47,Dinner
2023-01-30,Monday,Rainy,321,Sports Day,132.89,122.53,10.36,Lunch
2023-01-31,Tuesday,Humid,292,Sports Day,162.48,137.97,24.51,Breakfast
2023-02-01,Wednesday,Rainy,398,Fest,176.4,138.43,37.97,Dinner
2023-02-02,Thursday,Cloudy,336,Sports Day,159.69,128.56,31.13,Lunch
2023-02-03,Friday,Rainy,259,Seminar,142.91,132.74,10.18,Dinner
2023-02-04,Saturday,Sunny,190,None,83.39,67.41,15.98,Dinner
2023-02-05,Sunday,Humid,296,Fest,170.37,151.48,18.89,Breakfast
2023-02-06,Monday,Cloudy,402,Fest,177.26,144.4,32.86,Dinner
2023-02-07,Tuesday,Humid,165,None,88.35,80.82,7.53,Breakfast
2023-02-08,Wednesday,Humid,255,Fest,112.54,86.98,25.56,Dinner
2023-02-09,Thursday,Humid,380,Seminar,157.36,122.53,34.83,Dinner
2023-02-10,Friday,Rainy,318,None,132.8,124.5,8.3,Lunch
2023-02-11,Saturday,Cloudy,205,None,85.93,78.82,7.12,Breakfast
2023-02-12,Sunday,Cloudy,335,None,140.92,132.51,8.41,Lunch
2023-02-13,Monday,Sunny,249,None,128.65,120.72,7.92,Lunch
2023-02-14,Tuesday,Humid,341,Seminar,141.82,134.24,7.59,Lunch
2023-02-15,Wednesday,Rainy,321,Sports Day,157.64,147.58,10.05,Dinner
2023-02-16,Thursday,Humid,257,None,104.97,92.26,12.71,Dinner
2023-02-17,Friday,Sunny,320,None,147.68,139.44,8.24,Breakfast
2023-02-18,Saturday,Cloudy,347,Seminar,170.46,137.34,33.11,Breakfast
2023-02-19,Sunday,Cloudy,300,Fest,128.82,99.12,29.69,Lunch
2023-02-20,Monday,Humid,401,Seminar,209.13,186.85,22.28,Breakfast
2023-02-21,Tuesday,Cloudy,279,Sports Day,157.83,147.82,10.01,Lunch
2023-02-22,Wednesday,Cloudy,197,Seminar,103.86,81.57,22.3,Breakfast
2023-02-23,Thursday,Humid,260,Sports Day,121.62,97.89,23.73,Dinner
2023-02-24,Friday,Sunny,211,Sports Day,88.42,72.7,15.72,Breakfast
2023-02-25,Saturday,Rainy,201,None,111.97,100.81,11.16,Dinner
2023-02-26,Sunday,Humid,411,Fest,197.48,155.44,42.04,Dinner
2023-02-27,Monday,Humid,227,Seminar,134.2,111.11,23.1,Lunch
2023-02-28,Tuesday,Cloudy,306,None,175.96,152.35,23.61,Lunch
2023-03-01,Wednesday,Sunny,160,None,94.35,88.58,5.77,Breakfast
2023-03-02,Thursday,Rainy,322,Sports Day,161.87,131.31,30.56,Lunch
2023-03-03,Friday,Sunny,326,Seminar,152.1,140.39,11.71,Lunch
2023-03-04,Saturday,Rainy,201,Seminar,117.74,103.09,14.65,Lunch
2023-03-05,Sunday,Sunny,328,Sports Day,157.34,121.47,35.86,Dinner
2023-03-06,Monday,Cloudy,167,None,72.37,62.41,9.96,Dinner
2023-03-07,Tuesday,Rainy,200,None,101.51,94.29,7.22,Dinner
2023-03-08,Wednesday,Humid,261,None,115.89,103.92,11.97,Dinner
2023-03-09,Thursday,Humid,209,Fest,97.99,88.55,9.44,Dinner
2023-03-10,Friday,Rainy,278,Fest,151.78,114.72,37.06,Dinner
2023-03-11,Saturday,Humid,193,None,102.46,82.72,19.75,Dinner
2023-03-12,Sunday,Rainy,357,Seminar,153.54,143.41,10.14,Lunch
2023-03-13,Monday,Cloudy,248,Seminar,124.68,110.36,14.32,Dinner
2023-03-14,Tuesday,Humid,225,None,119.19,94.43,24.76,Dinner
2023-03-15,Wednesday,Rainy,342,Sports Day,204.62,160.41,44.21,Breakfast
2023-03-16,Thursday,Rainy,340,Sports Day,163.68,133.05,30.63,Breakfast
2023-03-17,Friday,Sunny,297,Fest,176.57,150.61,25.96,Lunch
2023-03-18,Saturday,Cloudy,320,Fest,136.24,115.53,20.71,Dinner
2023-03-19,Sunday,Cloudy,283,Sports Day,154.35,142.72,11.62,Dinner
2023-03-20,Monday,Rainy,268,Fest,133.7,103.24,30.47,Dinner
2023-03-21,Tuesday,Humid,222,Fest,118.28,103.17,15.1,Lunch
2023-03-22,Wednesday,Rainy,265,Seminar,116.95,97.07,19.89,Breakfast
2023-03-23,Thursday,Cloudy,399,Sports Day,166.21,130.69,35.52,Breakfast
2023-03-24,Friday,Cloudy,233,Seminar,114.82,106.97,7.84,Lunch
2023-03-25,Saturday,Humid,293,Seminar,145.94,111.66,34.29,Dinner
2023-03-26,Sunday,Sunny,315,Sports Day,187.31,144.21,43.1,Lunch
2023-03-27,Monday,Humid,266,Seminar,139.97,105.11,34.86,Lunch
2023-03-28,Tuesday,Cloudy,317,Sports Day,181.1,168.32,12.79,Dinner
2023-03-29,Wednesday,Cloudy,407,Seminar,211.9,200.28,11.62,Dinner
2023-03-30,Thursday,Sunny,301,Seminar,161.58,147.68,13.9,Breakfast
2023-03-31,Friday,Sunny,319,Fest,164.47,137.46,27.01,Lunch
2023-04-01,Saturday,Rainy,305,Sports Day,179.17,147.45,31.72,Lunch
2023-04-02,Sunday,Rainy,348,None,198.31,165.58,32.74,Dinner
2023-04-03,Monday,Cloudy,249,Fest,113.93,98.87,15.06,Lunch
2023-04-04,Tuesday,Rainy,239,Sports Day,116.54,94.38,22.15,Dinner
2023-04-05,Wednesday,Sunny,306,Seminar,170.03,127.88,42.14,Dinner
2023-04-06,Thursday,Cloudy,332,Sports Day,147.14,121.45,25.68,Dinner
2023-04-07,Friday,Humid,301,Seminar,150.53,114.5,36.03,Dinner
2023-04-08,Saturday,Rainy,326,Sports Day,186.14,175.06,11.08,Dinner
2023-04-09,Sunday,Humid,265,None,139.28,121.26,18.02,Dinner
2023-04-10,Monday,Cloudy,201,None,113.55,85.79,27.76,Breakfast
2023-04-11,Tuesday,Sunny,271,Seminar,159.74,125.25,34.49,Lunch
2023-04-12,Wednesday,Rainy,339,None,186.39,155.31,31.08,Breakfast
2023-04-13,Thursday,Cloudy,345,Fest,172.61,146.9,25.72,Lunch
2023-04-14,Friday,Sunny,349,Fest,170.83,137.98,32.85,Dinner
2023-04-15,Saturday,Sunny,381,Fest,223.51,196.8,26.71,Lunch
2023-04-16,Sunday,Sunny,297,Seminar,150.92,129.71,21.22,Lunch
2023-04-17,Monday,Rainy,341,None,189.67,180.09,9.59,Breakfast
2023-04-18,Tuesday,Humid,288,Sports Day,130.38,112.01,18.37,Breakfast
2023-04-19,Wednesday,Rainy,322,Fest,180.43,170.77,9.66,Dinner
2023-04-20,Thursday,Humid,238,Seminar,122.76,98.35,24.41,Breakfast
2023-04-21,Friday,Cloudy,278,Fest,143.42,127.67,15.75,Breakfast
2023-04-22,Saturday,Sunny,241,Seminar,110.61,88.73,21.88,Dinner
2023-04-23,Sunday,Sunny,385,Seminar,184.09,159.3,24.79,Lunch
2023-04-24,Monday,Cloudy,217,None,101.09,95.19,5.91,Lunch
2023-04-25,Tuesday,Sunny,362,Sports Day,170.14,136.12,34.02,Dinner
2023-04-26,Wednesday,Sunny,259,None,104.87,87.44,17.42,Lunch
2023-04-27,Thursday,Cloudy,354,Seminar,142.28,109.76,32.52,Breakfast
2023-04-28,Friday,Rainy,223,Sports Day,104.24,95.85,8.39,Lunch
2023-04-29,Saturday,Sunny,341,Seminar,171.99,146.91,25.08,Dinner
2023-04-30,Sunday,Humid,268,Sports Day,134.96,107.32,27.63,Breakfast
2023-05-01,Monday,Rainy,316,Seminar,183.66,153.14,30.52,Lunch
2023-05-02,Tuesday,Rainy,334,None,172.32,144.11,28.21,Lunch
2023-05-03,Wednesday,Rainy,339,Seminar,167.03,158.39,8.64,Breakfast
2023-05-04,Thursday,Sunny,269,None,154.97,118.0,36.97,Lunch
2023-05-05,Friday,Cloudy,216,Fest,97.11,73.83,23.28,Dinner
2023-05-06,Saturday,Rainy,330,None,180.3,137.0,43.29,Dinner
2023-05-07,Sunday,Cloudy,191,Seminar,88.38,74.37,14.01,Lunch
2023-05-08,Monday,Sunny,264,Fest,142.01,110.14,31.86,Lunch
2023-05-09,Tuesday,Cloudy,332,Sports Day,180.09,158.56,21.52,Breakfast
2023-05-10,Wednesday,Cloudy,252,Seminar,118.14,107.41,10.73,Breakfast
2023-05-11,Thursday,Sunny,355,Sports Day,187.43,149.82,37.61,Breakfast
2023-05-12,Friday,Cloudy,357,Sports Day,180.16,161.12,19.04,Breakfast
2023-05-13,Saturday,Sunny,390,Seminar,162.65,134.7,27.95,Lunch
2023-05-14,Sunday,Sunny,160,None,79.27,66.18,13.09,Lunch
2023-05-15,Monday,Humid,232,Fest,118.48,90.53,27.95,Lunch
2023-05-16,Tuesday,Humid,370,Sports Day,187.87,158.52,29.35,Lunch
2023-05-17,Wednesday,Rainy,376,Sports Day,176.82,154.07,22.75,Breakfast
2023-05-18,Thursday,Cloudy,193,Fest,115.24,106.13,9.11,Breakfast
2023-05-19,Friday,Humid,263,Fest,154.61,121.11,33.49,Dinner
2023-05-20,Saturday,Rainy,321,Seminar,191.57,147.66,43.9,Lunch
2023-05-21,Sunday,Rainy,165,None,89.25,79.73,9.52,Breakfast
2023-05-22,Monday,Sunny,342,None,152.06,130.08,21.97,Lunch
2023-05-23,Tuesday,Sunny,321,Fest,188.08,142.08,46.0,Lunch
2023-05-24,Wednesday,Rainy,236,Fest,102.83,82.05,20.78,Breakfast
2023-05-25,Thursday,Rainy,360,Fest,171.02,158.31,12.71,Lunch
2023-05-26,Friday,Sunny,257,Sports Day,120.24,97.24,23.0,Lunch
2023-05-27,Saturday,Sunny,247,Sports Day,145.36,122.53,22.83,Dinner
2023-05-28,Sunday,Sunny,357,Fest,193.73,168.4,25.33,Dinner
2023-05-29,Monday,Cloudy,254,Seminar,139.85,128.95,10.9,Breakfast
2023-05-30,Tuesday,Cloudy,290,Seminar,150.33,137.39,12.94,Breakfast
2023-05-31,Wednesday,Humid,356,Fest,173.66,160.18,13.49,Dinner
2023-06-01,Thursday,Rainy,259,Sports Day,125.08,96.07,29.01,Lunch
2023-06-02,Friday,Cloudy,341,Fest,188.15,166.62,21.53,Dinner
2023-06-03,Saturday,Sunny,285,Seminar,147.69,123.61,24.08,Lunch
2023-06-04,Sunday,Sunny,343,None,162.35,153.34,9.01,Lunch
2023-06-05,Monday,Humid,272,Seminar,113.47,99.11,14.37,Breakfast
2023-06-06,Tuesday,Humid,209,None,112.12,95.73,16.39,Breakfast
2023-06-07,Wednesday,Cloudy,333,Seminar,133.61,116.48,17.13,Breakfast
2023-06-08,Thursday,Humid,296,None,146.91,110.55,36.36,Breakfast
2023-06-09,Friday,Sunny,238,Seminar,139.18,107.04,32.14,Breakfast
2023-06-10,Saturday,Cloudy,339,None,173.8,138.85,34.94,Lunch
2023-06-11,Sunday,Sunny,237,Fest,107.27,85.59,21.68,Breakfast
2023-06-12,Monday,Sunny,332,None,174.31,135.91,38.39,Dinner
2023-06-13,Tuesday,Cloudy,194,Fest,97.21,83.81,13.4,Lunch
2023-06-14,Wednesday,Rainy,283,Seminar,128.28,120.18,8.1,Breakfast
2023-06-15,Thursday,Cloudy,233,Sports Day,117.29,107.91,9.38,Dinner
2023-06-16,Friday,Rainy,339,Sports Day,136.38,103.1,33.27,Dinner
2023-06-17,Saturday,Humid,225,None,93.78,75.02,18.76,Breakfast
2023-06-18,Sunday,Humid,251,Fest,126.73,118.28,8.46,Dinner
2023-06-19,Monday,Cloudy,272,None,140.0,130.35,9.65,Dinner
2023-06-20,Tuesday,Humid,197,Fest,100.75,85.48,15.27,Dinner
2023-06-21,Wednesday,Cloudy,382,Seminar,196.65,150.17,46.48,Dinner
2023-06-22,Thursday,Humid,205,None,98.44,86.4,12.05,Lunch
2023-06-23,Friday,Rainy,325,None,194.52,160.5,34.02,Dinner
2023-06-24,Saturday,Rainy,197,None,79.07,68.16,10.91,Breakfast
2023-06-25,Sunday,Rainy,374,Sports Day,204.19,157.34,46.85,Breakfast
2023-06-26,Monday,Cloudy,355,Seminar,166.39,134.58,31.81,Breakfast
2023-06-27,Tuesday,Cloudy,271,None,158.36,126.31,32.05,Breakfast
